"id","customer","isAnonymous","anonymousBind","createdAt","ipAddress","useragent","acceptLanguage","consumerApp","unnecessary2","touchpoint","location"
"100071","193","1","IP_ADDRESS","2021-09-21 01:23:49","26.146.141.26","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","en-US","","CUGiCjYrvZbPuVCfLYPopcqWCaEMwHFTyAaQsIZBjnSXhmPMyVAbGbVfWCMTNpNv","E_COMMERCE_STORE","5"
"100072","147","0","","2021-09-22 08:41:55","175.97.218.99","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","en-GB","","BhDXjMIly rVfoJjzhqtwzZGIbHBgEqhJeHVhbTAgmKtjXaVMf bDSNqQVFf","E_COMMERCE_STORE","5"
"100073","170","1","USERAGENT","2021-08-11 00:43:48","173.245.86.207","Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","de-AT","","BNTAaGvWvVntdBqYnKnALaoBDQUerOhoRlJEfSk DonHaPdTBVNOVtFvGOYBjnlPOEPuixykDBkiLdIsHbpaZSYjRPLoKZs","SEARCH_ENGINE","2"
"100074","139","0","","2021-09-13 14:58:42","198.96.223.211","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","fr-BE","","PreUESXXtvpMeWxDvUnrAwIcd MJzLSPnrYcvJieuHSPbLAIddyqGbjNWOTwd","M2M_SDK","10"
"100075","169","0","","2021-08-09 07:48:25","66.132.77.210","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","fr-CA","","Q VRbKRXPhTUWajoGI ogkVgpptYpHDXeezCUSHUTmTZtSrl HmCkeqkdqLHhooaNPaInDGFuQobCdJvCCVSADSiSfdLOZJdVB","E_COMMERCE_STORE","3"
"100076","192","0","","2021-08-19 00:14:26","55.40.12.184","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","en-GB","ikea-android.v5","jCa BVdhLYcVztSfIcoBRtIEACKVebzRWoxrYYzDwgcXyECjTkCDUFHmqG","M2M_SDK","1"
"100077","153","1","IP_ADDRESS","2021-09-07 07:38:43","124.2.33.37","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","de-AT","","NsmxAsHaKBnbtiPBmZfxqcrwQFFZcGXNEWXiAdor PjYskcTAFBDBhrjoPfwZFyQtXdheCfDNjMrXTgrwiWpYc","SOCIAL_MEDIA","2"
"100078","195","1","IP_ADDRESS","2021-08-08 06:51:03","169.40.13.185","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","en-US","","H rZEWCSiTIRgdpMN xZMNLoOJHuHNnMHGJbzsQCYQXPmxATOGRhHWNryzuzHQaufVgluhRhBpkNiMfbnOscoODcOjEtZ","BRAND_WEBSITE","10"
"100079","144","1","USERAGENT","2021-08-08 10:12:23","233.197.205.215","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","de-DE","","ZzHDBhHxJNSFwfGKRhLMHHituaNlZVsTbIQoUgfcnbKdLYeVRTN KkTbRiTFxFWRGyEeDBRKnCSEpZzPJZhPHTJEsHsiHKKbC","CAMPAIGN_LINK","1"
"100080","137","1","IP_ADDRESS","2021-09-05 18:23:50","255.167.61.5","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","de-AT","ikea-android.v4","BUhOQiLuuUGbQOkMMuuzeLYJKAevfPcKGrqTZLAKTrFcmwaerJzNQEAwyZJytTudvII","MANUAL_CODE","6"
"100081","193","0","","2021-08-21 04:23:58","215.147.134.240","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","en-GB","ikea-android.v5","OfLAIRRtLUeWYCyGTZwJlxbnasdQbGRsmihXsiSLzIBrvYaCtlDMZWNJSpCWZqZusAcam FXpERwZdBvxysSWVgpNEq","CAMPAIGN_LINK","7"
"100082","131","1","USERAGENT","2021-08-21 06:32:53","15.52.215.62","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","fr-FR","","vnefqVoQzwNEVixbVa FtaBtpkKBolwJ PeayIHhzHIIrmKlAAK","M2M_SDK","5"
"100083","102","1","MAC_ADDRESS","2021-08-23 08:21:18","218.179.112.211","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","es-AR","","qAxWkWwHYqKloJftTfNmNHpYyOYPcPwleXFQqjGJPmBpEAGfTAmhrUksIUEqiDVtEQcIjhcCXZfjtWFLMtNRR","M2M_SDK","6"
"100084","107","1","MAC_ADDRESS","2021-09-19 14:16:51","225.62.110.99","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","fr-CA","","JvlUOuyscbOYTbQepgMqjphpWxtOsisWYsAXWOlSCOhUXeiUItK","ONLINE_STORE","1"
"100085","126","0","","2021-09-05 11:33:38","168.213.103.77","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","es-AR","","LDZGcewdKsMUwvCxtR EyrtIdodPbSWLIbgBkfJjKMCFdZyJNRe DBgDjAbvRVGCHvKZgPHJZgdyHRG","BRAND_WEBSITE","8"
"100086","190","0","","2021-08-10 17:50:53","5.253.249.109","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","en-US","","kOyyZiFlqPgijLQTKgweY DIXMryjgMPoSTDXePeWVWMraXRjpIejGhcTbPNkDDAikpUoPgi","BRAND_WEBSITE","6"
"100087","189","1","IP_ADDRESS","2021-09-21 05:06:31","46.23.56.223","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","fr-CA","","TwwKxqUxkPLnJcvGc uiCTwrOtvacvyyKcQiyeALCnqyfbClC fTu uXBilrHRu ","CAMPAIGN_LINK","3"
"100088","194","1","USERAGENT","2021-09-05 15:28:09","6.204.164.123","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","fr-CA",""," nWCgcrDeQcZeDySoDwaOqvrKISMqfNmWpaiSHdmWfGFyKUhuSpqBG","ONLINE_STORE","10"
"100089","122","0","","2021-08-11 09:27:11","20.34.242.147","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","de-DE","","HWGxZihWriEJlqDhIfCkycPackqHeMiWamttnTooISHIbtNAZMxKTvEnyLcyLe aLrTIfkmCRAgtuCObDokJBda","BRAND_WEBSITE","7"
"100090","103","0","","2021-08-17 08:45:50","142.122.153.158","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0","en-GB","","xXoKDOavwwRKtrpkkzdibdBOmQS OYfGkfiBoJYvgcqcrDdolOsIVkPSGRtjbnWxVXjjZC OYpEyRvCJnLUpUlWXROJFgI","BRAND_WEBSITE","4"
"100091","123","1","MAC_ADDRESS","2021-09-15 06:14:28","68.92.221.142","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0","en-US","","TbqiftXeKCtpdSHyIzwIrB SMBhQQknslaptZqRudOGQGKMMmSqYzaldRrxmdWGSmIMqetmaIjmt","SMS_CODE","3"
"100092","177","1","USERAGENT","2021-08-17 15:38:54","124.114.188.104","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","de-AT","","WiQUMCmryZBJiNEJWURyUoqnC JLmzFQiJXGuMaDIDAIWrnqDYDzMOlWOghNlylhTtQjTJjRJXycwM vqZAoVjZh","PUSH_NOTIFICATION","3"
"100093","136","0","","2021-09-23 01:04:15","101.46.246.189","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0","es-AR","","nqdlUhZpemUdyLdMNiSrjjTJDKWSrUeGUcbTcSxpyfEU phY IcXfiWNCtpaKJpkBVcllBoubITwPiZQoFfDZOM  vR","SMS_CODE","10"
"100094","123","1","USERAGENT","2021-08-11 21:33:24","0.201.4.90","Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0","de-AT","","JHVXaQNFgMgMFiZcVJWDHsOpoCgEeWkohAFLBzubqXYSoFYcGfSkQVxlWOyLzwXkGXHViJniX","CAMPAIGN_LINK","5"
"100095","153","1","MAC_ADDRESS","2021-08-26 15:46:37","189.197.81.239","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","es-MX","","XjpGojPqyoHFcBSOFuJTjcwLNkqymgsdEXIPUmPLQfypeJhaxYFDxJuGPZEMwQH","BRAND_WEBSITE","2"
"100096","188","1","USERAGENT","2021-08-25 19:32:32","36.137.227.56","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","en-CA","ikea-android.v5","mkENlChtiKDSlPwNbbyHWAvwYrIeEWJRxKaXlXPQuTpZBTiKWfh RzU UkgzhHg gfCTVcKoxmgsD","PUSH_NOTIFICATION","6"
"100097","195","1","IP_ADDRESS","2021-08-22 02:21:32","61.31.208.217","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","et-EE","","pbYQlNTLlgQjWeGTgwYQskOLhEsFoOWNfzHkPxxoSlKbvlhGSvaBjLMT","ONLINE_STORE","7"
"100098","197","1","MAC_ADDRESS","2021-09-20 05:47:41","240.72.122.191","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","de-DE","","CExHlrwvGZXgTgky jAiMGOLdIYAnPSNHTpAtSMiXCUCnqozrBmsTdyQxVuYTCmbfFnLGhJSggYwykAMKVtDxNLUQ","SEARCH_ENGINE","7"
"100099","158","1","IP_ADDRESS","2021-09-08 04:01:47","250.153.255.216","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","fr-FR","","oTsLIOAWVoyIUluBHUjzjttztTMiRvvncDLrZLwxbKBulOjIwKXWQSqvVvUhIUOhcBbEkAuJWFECbTUuCzP yMaZ","E_COMMERCE_STORE","2"
"100100","135","0","","2021-08-05 20:50:57","64.225.181.135","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","es-MX","","XTbaTxAuDWjIddgmBrftvmcMl ZZbrQWCkzX fzUeVJDgbnBDNW","SEARCH_ENGINE","4"
"100101","140","1","IP_ADDRESS","2021-09-10 13:47:27","98.190.253.190","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","fr-BE","","TMnLdRBaVBFTPxvhMIhMirrujyysRIZerPdG rLkoHNKzeqGewjcpzLfUHivK wJTdvocreuMnNzaCOiP","BRAND_WEBSITE","2"
"100102","103","0","","2021-08-13 12:06:31","136.235.237.216","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.78","es-MX","","yjap uMl KNrpwfFZbQgpcsznkgXBga MmzxNohWzzYFqmOYwWHcYefKiO","E_COMMERCE_STORE","2"
"100103","109","0","","2021-08-19 07:35:20","81.25.22.234","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","es-AR","ikea-ios.v2","SXgswipsguntnRXVldkDurpnDjxYIcWUzhbdmeUcRVLRIl TElR","BRAND_WEBSITE","9"
"100104","175","0","","2021-08-31 16:17:48","161.237.78.242","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","de-DE","","SSgZqJMYKMyCrrtWmqLbOGSfbIhBoEG yZNAXijBGbUYCrQxBv dGrZZhzdwkIxctBrpXHCKiN","SMS_CODE","7"
"100105","198","0","","2021-09-12 04:59:29","231.70.0.214","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.78","de-AT","","dNKXFxZDkKpXeYQkgPEz yyeTfekOKmeoTYfbqmOQkJLutcKri","CAMPAIGN_LINK","4"
"100106","119","0","","2021-09-11 18:34:17","105.97.14.235","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0","es-ES","","xSXUuWYBcVfkSjeVdyMAvFEWQkxrRlPjewBEjVVwcyJAUtNWHkmknhEgTQZmdqWnZhtlXsA","ONLINE_STORE","3"
"100107","199","1","MAC_ADDRESS","2021-08-12 19:34:23","63.78.109.246","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","es-MX","","fQqGVPqvnSwxZf oRgTAEAHBpwUIfgwHKJEuTIPCZFRTEYwzknWagOzveEE TzbEWDMoxLYVimmWYILjssrf EPWnVYdkOpNsB","SMS_CODE","1"
"100108","176","0","","2021-09-19 18:30:45","116.34.181.163","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","en-CA","","MpYKVlFlnBqTxKJTikdCjQGaMpwaZkwcBvmwEtAabGsHMR piRI bd GNiOKvImNKJiUrodJdeneYZPXEcclS","E_COMMERCE_STORE","2"
"100109","147","1","IP_ADDRESS","2021-08-26 16:14:59","184.248.23.207","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.78","en-GB","","IoZHux VnzScCKVwiSjszNZUkfIYVzFQvPUYdruPlOMIxamzaEfVDLGpagTMsDBLVWbbovdPlyMCYWAzfzo uF","ONLINE_STORE","7"
"100110","160","0","","2021-08-30 19:48:54","214.249.206.24","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","fr-CA","ikea-android.v5","fnZQiCaIEdsoEITqUOtXcnVCvuuvxffahqVHLmmjTRNhZu kjlsTSZUiNefHRvzOHGJWjCGZbrcBjZlHUCYXGJx","ONLINE_STORE","6"
"100111","135","0","","2021-09-26 00:45:17","31.39.155.187","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","es-AR","","fMntdNjcmgSOUYQfQDzmY QDkDQwGKnhMYVgnZeoxxedwJdRTxR pazejBkbVvHQGO","M2M_SDK","4"
"100112","163","1","MAC_ADDRESS","2021-08-29 11:45:30","128.62.254.3","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","fr-CA","","HFxzPWYZzkGCTUptNCDShuNWynn YZdnFPTvVBepEPMGdylVUihIegZAOFktwnPsdRBDoCZjLZccfp","SOCIAL_MEDIA","10"
"100113","135","0","","2021-08-29 04:15:27","58.113.226.116","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","fr-BE","","mqklGFbHsyjYcpmUfWsuPfQzSq yFEKklrkyLLbuVUmOCNhzoJsnsgjmavSCdDDXlYYaMdEISS","PUSH_NOTIFICATION","6"
"100114","151","0","","2021-09-04 03:27:18","104.202.166.129","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0","fr-CA","","LFbRqsfdEtUPr iMfkEUUaQBICfgLgCjCQyfsWojnHIEzvJverRErxYl","ONLINE_STORE","10"
"100115","132","0","","2021-09-19 02:57:53","134.50.29.136","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","de-AT","","OThJjdHOrbvzTQpvGkjJSJehlQlVRuxVJu EkOQEYFYwhHUwFLJFeWfnzULrkZYcizDfv bLFWuRqpsjUTNkEoHkfMEOrHVGFpe","M2M_SDK","9"
"100116","118","0","","2021-08-16 14:00:49","205.28.145.66","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","et-EE","","vqIwgAQtMCyFPzHQCXyNwLMLCTHYcFveUWAVKkGUNtSbNOTDcXsiiKefprZjOZQfFIGGN","SMS_CODE","10"
"100117","132","0","","2021-08-31 16:30:59","240.19.172.248","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","en-GB","","GNCRqrEbQmMVzfJ sVUEwxKriKQwgSjCXEjmmkQZfKPIYJvIzPMJieCzsNbYop","PUSH_NOTIFICATION","7"
"100118","176","1","MAC_ADDRESS","2021-08-09 10:11:14","245.25.44.198","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","fr-FR","","WxdqwZenRrpCdlIaRUpxIGTGUWxbtfNVJJeRxXAHefTEOUCkamJvaqzsfYs mXisuKoZIzWYYKDOgUuGZQLlLklavUcQyr","E_COMMERCE_STORE","9"
"100119","140","1","IP_ADDRESS","2021-08-01 14:03:13","79.188.139.29","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","fr-BE","ikea-ios.v3","jOyNTXmOxAmSMMHwByCTPnxzcSTYDZDBNfiGRmHGhjKQPNvkmlmOV","M2M_SDK","3"
"100120","165","0","","2021-09-10 11:24:44","150.51.52.244","Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0","fr-FR","","rFfivptpYCnalEGcxLxLJNGNuO  xswDYHC BQjMQKzvzCqthnQnAglUFuesALAeq RvElGewcOzUHDLaMxBE","CAMPAIGN_LINK","10"
"100121","176","1","MAC_ADDRESS","2021-09-02 13:22:34","119.47.55.164","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.78","fr-BE","","B KxcwKpWt TyhVlBgVcnUcrbErznC aefTBxttxQtTxuDXsuJFRbJSYQUCSFuNYFUwzfsfOBJm PmYXcXjGmQxtLGivFp","SEARCH_ENGINE","6"
"100122","178","0","","2021-08-20 02:23:05","242.110.102.6","Mozilla/5.0 (X11; Linux x86_64; rv:91.0) Gecko/20100101 Firefox/91.0","es-MX","","gUaGeZkZHNzJkODzISMacvaaRVkXZeqC vAkXZmdqCPMcRQcuagMXiAnkaFpUfuQqHYXsvSZTczt WjGNcvX","MANUAL_CODE","1"
"100123","149","0","","2021-09-19 05:52:49","127.99.141.238","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","en-GB","ikea-ios.v3","VycrprlxCQXctShgNAyRhfseRXlipYOFFmixzFLNh nxzL WoaAQWwHE","E_COMMERCE_STORE","10"
"100124","180","0","","2021-09-22 02:51:44","218.154.114.206","Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0","de-AT","","M eOLSTVySMiUhoQsoSdCiyrULWHQXxCAJKKVkaUFsdSIfAjFTRfgapqmWAJflWp","M2M_SDK","5"
"100125","166","1","USERAGENT","2021-09-09 11:16:13","188.136.225.183","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","es-MX","ikea-ios.v3","PRhZZQFsZnxVOLIWYhHSRtMrycz HfwKaOuNDZYepdjHGAdTHCFZ","CAMPAIGN_LINK","3"
"100126","190","1","USERAGENT","2021-08-27 14:09:42","255.70.45.112","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0","de-DE","","YVCacqHxRUMBA rmwQSuOVdMiiSfRzbpYjzkCvLWQUwwevXKekFXhmDHzDUCxNaem","SEARCH_ENGINE","9"
"100127","113","0","","2021-08-25 14:50:51","173.212.5.39","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 OPR/79.0.4143.50","et-EE","","dldIuyNWCfLozJforRQnZsSozZILTkRGTlAnGubShPGdBMKUEmkVdgQvFvpCXUtZHRjIsSkTOnMfSn","BRAND_WEBSITE","8"
"100128","163","1","IP_ADDRESS","2021-08-25 20:34:52","121.183.149.22","Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0","fr-BE",""," SfGgakybPguYjPjZBQRjcWkPihNzoTGECXrvLleJgUrPcSIgpHJWAxNpzyJKAZpWSQbBEdKYySXFvDs","CAMPAIGN_LINK","3"
"100129","161","0","","2021-08-28 01:30:10","95.148.215.109","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","et-EE","","ZkaIvxhaRuNorIFZQZZvxlRgSMVLOnBtPxHofMROOTaYNYzNuYpdNYsVGynneUPHZLtUqe","BRAND_WEBSITE","8"
"100130","183","0","","2021-08-25 20:59:41","30.133.155.170","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.78","de-AT","","xSSaZrfWtt UMpfoXBNHSIaXzIpuebIQFVFGRPbkQAkGuXYHzeOceeQVTsCSXCbehp DwKsKhHvNNFsKte","SEARCH_ENGINE","8"
"100131","142","0","","2021-08-16 18:57:36","58.38.218.165","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Safari/605.1.15","en-GB","","aKvGhMtyOQaJSnjURDppyTitoNGfhZBNDJjKiXHkQtNOSKtKLRLUULBVQIgBNcEO","CAMPAIGN_LINK","8"
"100132","144","0","","2021-08-14 15:35:01","142.19.248.89","Mozilla/5.0 (Windows NT 10.0; rv:91.0) Gecko/20100101 Firefox/91.0","et-EE","","FAQZhJZMPNRPTLFHpvUszozYtdKwQYl B AcmJGKDGjRvZcSdrBWeLdh","M2M_SDK","4"
"100133","159","0","","2021-09-08 04:51:36","25.239.238.209","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.78","fr-BE","","vJZCZZvIbqNRIUFaRAHOnryVgwaxOpuVWfDtOkWxmxRVElIoIWcNLomzwBxketPd","BRAND_WEBSITE","8"
"100134","115","1","MAC_ADDRESS","2021-08-19 05:18:41","232.129.55.123","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","fr-CA","","FNbTySxRCeQiYFyxynguCyQkyBtuQuIwazPXktRBWnVidALERaCEIIYkCf","PUSH_NOTIFICATION","4"
"100135","117","0","","2021-09-23 03:20:35","169.114.63.204","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","es-ES","","UDQKQpqhgxuGebGvVNfaHySeHPXrgNaNqtamUymcbyQycFZjqkfqqkvPzMKaZKRwY XxSqyajFzij VXqOOXOe","BRAND_WEBSITE","7"
"100136","186","0","","2021-08-29 09:50:38","64.178.15.100","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:91.0) Gecko/20100101 Firefox/91.0","es-ES","","llrBhIgakIhhjZvjzSBsLZpKFQKlZtAQxDfeWhPAdbZDLeihNLJiFPUQMfEJXYu","SEARCH_ENGINE","6"
"100137","135","1","MAC_ADDRESS","2021-09-24 00:35:24","47.159.136.228","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","es-MX","","HCJwKxWNKVaJ njuHDGqDLPfkFbUUgUQyZQeCIPfavyPftHtfmOPPTlIGOnAZD","PUSH_NOTIFICATION","8"
"100138","162","0","","2021-08-27 04:51:41","105.123.48.179","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.131 Safari/537.36","es-AR",""," uJrWvugEKAoaIdCvd zaQRoClrJhmhIAgYnQef izJQEhSRNqzhicAxfjiJlGRLcGTvoFIgJES bXDBzdC","BRAND_WEBSITE","6"
"100139","103","1","IP_ADDRESS","2021-09-06 14:56:53","130.138.224.154","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36 Edg/92.0.902.84","es-MX","","lNelwjtgjhEhFBrQvHtXscPKmyXmWfHa iiaYhw LfTnxjXmaimLVrKhGixpq uTZGyUDyOsQjOiHtcNyr","PUSH_NOTIFICATION","3"
"100140","168","1","MAC_ADDRESS","2021-08-06 23:44:44","111.248.60.176","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:91.0) Gecko/20100101 Firefox/91.0","fr-CA","","uLKfuRsJZeXFSrlaCbTjXrMouOSiWESwmMCXLKaihvsTYZxbsvnXD","PUSH_NOTIFICATION","2"
"100141","152","1","USERAGENT","2021-09-02 17:50:31","88.111.233.129","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36","en-GB","","VKjpLkWFvSquuykraXYDxRJizSPZRhiPafBjMkGTaNofdciVddQzPSKJ qlIxPKJDzJtcMrZALNVTY piOXcLDzfGrZQ","MANUAL_CODE","2"
