id,datetime,session,journeyPhase,product,referer,unnecessary5
1000136,2021-09-27 18:35:41,100393,CANCEL_PAYMENT,128,oVJoB,HduDUNqUiokWcjDnuOmO PfyjtANtcyRJWiam TgUImAINvHPpPkiNfzGZrWPnBkYIIiM AckouLTRhKyxSrSCA
1000137,2021-09-17 03:43:43,100776,LEARNING_COMMITTING,120,aBqcqkSDJFpzqpevNb,OjeixdxLrP PyFJjRGKnNwXnusxJYZkNcjwmlFdBtyEpeuMgQsLTdDUKvzYWdKVeotxweysr
1000138,2021-09-05 02:22:26,100355,FILTERING,112,codntmNsxLhxuWLSQ,CFsKPGGBRhfEUEaTIKIhuLKZ ScjyZyMzJIWCEYMPQAu
1000139,2021-09-23 08:19:39,100868,COMPLETION,108,pwQeMHksWCcBzaud,qCBdTQtQKdqlyVEIPzGrwdhmoysCZthTyWETNLgCPLabXcQpCSoRqfAhxkFWSOhIGzrfzeJWiqrTEYrayShyYPAFI
1000140,2021-09-09 14:49:25,100060,COMPARING,137,nYAZWUrAC,OmqXcHqQewRhvlubAyFeJUKHuFkuUyMfJZ FShfDTxj
1000141,2021-09-09 23:40:00,100049,CANCEL_PAYMENT,140,StDBjUDoQki,OQAwPbqHUKElhLIXSyIXTaUgFiiAesCXpILgdsWK
1000142,2021-09-02 18:19:22,100937,BROWSE,102,KpbSL,pFApE QwcVJOdNJJtLyJfULiZ KAWOnMRV Sc
1000143,2021-08-28 10:59:44,100831,FILTERING,146,LXMh,RvpYqZuiFyRfacnRKXXEKLgKLFOfi yNCSxsFhByZxeTUxGW qhKubwReHr BlIcjBGPQ
1000144,2021-08-22 23:49:07,100722,COMPLETION,134,AQUklJXEefbiMJaACoX,gvwguZTDdKntqxmS NYDIMhyvNoZnqAbXQxa
1000145,2021-09-17 00:39:56,100144,CANCEL_PAYMENT,129,yIcOnAcTAASBzSKwkUNVmJfdgeSQ,kmuwuKXHQvDbPh
1000146,2021-09-22 19:43:42,100748,BROWSE,134,knHli,BtbsOBvrKKmvNhZJparcEhgnenNFwaCtRDqcbvtvjFBHCKUcczHQfTwGW CUdcqbds
1000147,2021-09-05 22:01:46,100998,COMPARING,112,tLDgbDmWqsaJhUNyrILRR,VXwQYwPUur
1000148,2021-09-27 22:51:10,100054,COMPARING,143,JttYylCs,sJDxTaVvXNmHzWQRLpSYCHtbUDVYgWxpnUSHVtyyJUGyTvLkqmozCJkUVKcq tpYUGcWLKgCPvhRgwsPsetMhDtdxbANnn MoR
1000149,2021-08-17 10:38:43,100849,COMPARING,113,ZSmPDUdEDAto,SgPKyndxDavHwZ aSCMNPI
1000150,2021-08-16 03:21:38,100774,BROWSE,136,BWIafchYVksPpjoQYqWQVocBj,GwjdOvfsLhoYkEpvFQvQTMsMoJk bWXaznJEHIBPizObqPorQehNgIvyHsUHzDFQWldss
1000151,2021-08-24 03:50:20,100798,LEARNING_COMMITTING,142,pHHThkRyRNRhXdcaouPOTDYQu,lGsLFkcnUslyBFeHGyqmnsHIOwsyxNGoIYXXqFSK ISmFrkFMYSJmBeeiFueMLWVcepWt UeyFJALiDtlNloQwUmymLwowP
1000152,2021-08-20 09:51:59,100477,CANCEL_PAYMENT,126,uIWIiZEfGv,NpEhkpvmeaswoDhtqhUVbuYaQLTa cdgu xDPwtTIRECdnkssbmnvmflIi WbjXD scDpJaoCXbhgMlUCDbmkShzoPpxJf
1000153,2021-09-26 09:07:15,100850,COMPARING,110,lkibjimrYNqpnMnz,AaMayWPhPMvxbAI
1000154,2021-09-24 01:23:10,100553,COMPARING,136,,JkqUHfOOnJGstluKmbjxWQpuwuetECXC uJJxhaX
1000155,2021-09-03 09:51:58,100871,COMPLETION,130,jjwsowgdb,OYzTAAg rKCgOVqVRJQDuSAiCatielaqkFjPuBEAYgPfEoUmRIwdFbTgLIJaloRtCk
1000156,2021-08-31 00:58:03,100768,COMPARING,100,gpZYKFXWWEuanYd,xVZlPUCOwdRwAAAnR
1000157,2021-09-13 12:34:21,100047,LEARNING_COMMITTING,127,aELAdlJb,gIbrePdtPqBzYJx
1000158,2021-08-20 20:51:00,100746,SEARCHING,148,ImkSBba,MasjjetnrVfGAOmvpUupqCkSZALnHlctOELBywzjlpKFIniMTldMQUhPjRHtKaYcGiBKdWaktyFxSmDHmYobmazQGMHEu
1000159,2021-08-27 19:40:02,100192,SEARCHING,134,PhWigPMMHEmJEZvuIs,JLdkfmDUEzVAfndPUTuuGHInmZoxETrNmKNZoQG CNd
1000160,2021-09-15 18:38:30,100003,COMPLETION,123,DNmuXujmqKmsBdYIk,CKKqzFWhADJFuTqzgNvfbGEMIBTLsPeiNehNqMAZwEW IP RmfArtECVctCkTbbxrdVlIoVGFtAtCxsLaHODpTYjBarAurnE
1000161,2021-09-18 20:34:43,100120,FILTERING,133,VtcONXDWEVRaMzqgKwdzJwfAJHFgHz,rIgctYzfPgFxYyRhqvthtgSKdVuK
1000162,2021-09-17 16:57:13,100374,SEARCHING,146,ASSuUS,TlVoBosdPAxySJvVknUDUaaDHqGsfzBzvqamkVjdxlSbgbxvuo BUylWjyABKIaQaChatVpyCytRFVqCXbethRVCtuIXqFqb
1000163,2021-09-16 05:30:50,100901,FILTERING,117,yJvyNhlfbqRTgqmUf,vauUszbYXBqKUMOgbfTKUTcEkB
1000164,2021-09-28 15:37:11,100879,COMPARING,138,SJwRhFyTGwYzGTEyUip,aLIrKLwFVuVIUCAJTOFKRMNNz
1000165,2021-08-30 09:44:02,100129,CANCEL_PAYMENT,140,OhJMQQkYjDKWLsiAfUxtr,IpVBrAmSdqZ vHyWKXlvVS WSpQauTOtPBhmwEeeByoqGhFkthWcEixvHRsBOHcowdkpNkZQz
1000166,2021-09-14 23:41:51,100177,FILTERING,147,Kjd,MODMBcILRSHpdXqiNtEAOCqJ rPTEkzukroYrvPQjmtdsJdXqTkijdAILnsevNGGMqviyyIsazqYnHeucYnppPvQhGpfW
1000167,2021-09-27 03:34:38,100290,LEARNING_COMMITTING,132,wbFzHSjdcNMYrGeTTYSLxvGUkd,FORNbwLOCFSUHE
1000168,2021-08-25 10:34:07,100325,BROWSE,143,MoVhhADfjnMajzIDSn,NJnhVuPYkBemkWiPTUeJrWNDol
1000169,2021-09-28 13:03:41,100614,COMPLETION,109,xQSWISOoDdVjupMwhjEGkU,EapbnAwHpdlErKAwYKrszUHBPlMLscWhFaBRhgtsaKfKLYwNzUJqjYvTwklWMrfV xENZordqeNpSifjwVsevSnpZIZiDVrphHkZ
1000170,2021-08-24 14:22:33,100228,SEARCHING,124,g,qXaYhjoOozLhIikvlkgTkzDrDhFjcwuizSJxYAVMOvmtgYIrpKXxWXIXeAMsaSx aLtIESJUGpoRvAhBpMIFodmyZHIB
1000171,2021-08-16 05:26:40,100779,FILTERING,122,olDvoOG,HAZMpQbhoaAWOlmlJeJaWSsIsXxHESbfekjZNsyFsgEwaTMyfJTgUzyCkRNZpPlSgv
1000172,2021-09-21 21:21:26,100184,FILTERING,144,QncNLzgZTcfdDFdlbIUiKsWgrt,rLPCS dKPYaJpFyHIHMUCXeJxZY
1000173,2021-08-12 22:23:41,100547,SEARCHING,139,rHoPoqjngjNjGTUnyMlURbgnaQKO,tRylO suyQGlakdMeJTrJZmdkdnOWMnkvTXtLZ
1000174,2021-09-17 09:19:09,100991,CANCEL_PAYMENT,127,vk,iWdciHDPUEXKjvccQLCHBZmUqzjXVi
1000175,2021-08-23 15:30:04,100303,CANCEL_PAYMENT,138,qNzlDkpbavfJEFOAXg,NllUzzIxXJtwuzYaI GZBRTqXMWGRcpzwFBxwzzTaSGFIyZLuebqCmkFVSlBKNVlWJkpD c
1000176,2021-09-12 02:49:37,100023,COMPLETION,115,AmDJPmOvyLvobn,jOZ aymTUVSqOIVeHNRE
1000177,2021-09-04 19:03:47,100987,FILTERING,112,rIpLnjQHjGI,"sgEAPtkpnLFnShqsoIjz  JwXhGZRtYAJyPy WFASpAolOZmicvBqjHkJTNurSDnqMHNapouWpiAgyrlyTdbLrnkOQmwZI zi g "
1000178,2021-08-08 06:12:59,100910,FILTERING,123,yrgghXaImYl,IMWSNrksRysy
1000179,2021-09-26 18:23:47,100541,LEARNING_COMMITTING,118,TFycnDbmcZxlwWbslWD," jzfvcHDljminoSlbzOjUouZIDgkMqwThPuYwW sHky"
1000180,2021-08-08 00:38:34,100127,FILTERING,119,xJkzVvaaOQnpRMKcc,ReD ggKSIfrnTVynjdAUYZOWVTzQPhSKBVtnMbRdwW ijfUISbQGZE
1000181,2021-08-28 11:11:36,100169,FILTERING,138,FZjsoeU,qdEvzAGsoSGIrWwyQPNLwsNvhABcLaMXvOluTJSvna
1000182,2021-08-29 21:56:45,100757,SEARCHING,144,YzeEjSmOidPguBNPjPdHvzHQepZX,aHsbFKrlYPqJWXSvznNaNtsGnJnKGqcRcTHdrcuLQrsrWZdjDrguKUEJgbZdkzWKAzGaojp
1000183,2021-08-18 10:18:13,100632,COMPARING,131,CCnjvkPlDzlZTnzbjDFjYNiHFn,vizHnjMdeBgFtmXZYyWiVNMmxNvmHbQlGYppzDpUiOdIcghFYTUgBgLKUphRdSzNmHcjAbQw
1000184,2021-08-22 09:03:28,100596,CANCEL_PAYMENT,109,uSxsxJYABmyTmkedecyX,fXhAoeFvccYQHOHbacnjJsctfQ jAfhzNoMLWKOCIRXFlZVdFpDk WXX
1000185,2021-09-07 16:09:30,100619,COMPARING,122,mlOHYtjmtwceeppf,HUinkHMcCvHdnqzPokLbXIfGJ
1000186,2021-08-20 07:30:40,100503,COMPARING,113,dDCEtPYWpVQBoFIsVO,zwUhbIgLWbIjENoiUIvsXPEnsvvmzYiRJWYAWHeodBMpubIdZbrO HHLLwdVhYKhsYAnJASSATrudSZJlWtcTOIlhBgEtolo
1000187,2021-08-04 19:04:13,100791,LEARNING_COMMITTING,108,DfG,eDwIgyWfnufepZssJVuNkHwnFAbpqZPpwMUDwzBdWrtLDxYHYvUqNDunbSyeIXaYGPtgV
1000188,2021-09-03 15:53:39,100400,LEARNING_COMMITTING,126,FQgpjRzxrwFiCnYHz,HhXwmmSOaBENmFZlrEm y hRtVXVcyvvILGTDXnKPhkTDHjptwdYExHsvWwGeAdOtcvjUxpfBGhllOhXtG mUHcRyCtrv
1000189,2021-09-27 02:50:48,100632,LEARNING_COMMITTING,140,FtLJkEHtptvWOQBLrCRXrUIOPEz,tBBoNlEHMIRoQSssoHNRCzIWfnBbkRzRxiRTkamzyOXcVzTJiWeGgBUayWSQpZDeXjaMjCxciNMG
1000190,2021-08-15 14:48:45,100309,COMPLETION,133,LmGomiOGFIEmCOCZZZvwOfRJNpJnG,GsNZPwoMWlbdPucEXNubIODHlJPAn
1000191,2021-09-09 09:37:45,100295,BROWSE,149,DieSGgshRssYhErjrlBdaQOgGSAPK,PbElf MJuFDILLKcNsuBDsSECVdGcOWtIlgCLNyUGZhrbHQNtyDozectDOljMbIkpcVbhLPbUbSJMnQseGSXxNAVxyIgYo
1000192,2021-09-04 04:17:34,100022,SEARCHING,127,EdwChJbzZjQNMVZCfaScsY,TwYK pYf YMqAUsfyMFbTvFiMUBY KXrrlWZvxIoSYGIWyxTnmozzHDSAVQGAFxSHjDltYNgHTwWQDhT
1000193,2021-08-07 17:27:20,100832,SEARCHING,135,mtsRLj,xPERmGVWmcQsHlguwycyndLeEjnUSxFoyHpXyVvcXzhVYkXKkqwDHlahQYx oXEPagLNJwunvTIOOwZTkiITREDkwEinvel
1000194,2021-08-23 22:31:11,100008,LEARNING_COMMITTING,107,mBNaxQVlWoKVQXLA,GxCdcgHiPOZLIjyCOeEagvLtQJWuMuyt ApyltTCbhbGyIeMYvOMjyRwKoQpWOgRITYrfkLBTrJUCPd
1000195,2021-08-29 23:20:20,100218,COMPARING,125,uVPcsOBXOIEvVNzEuGfQVqLDFtekv," swJHvJzqyDfrDWZZIzPthbcsycMo uMBHpKXSktTx "
1000196,2021-09-04 14:44:42,100222,LEARNING_COMMITTING,123,N,FqQzdwHUitskDrLBGjNwidhs rxlesVwWgPIlmFChYIkJewcZfIrwgcZbQmyxHjrkZPLFrmyDN CsLQcY
1000197,2021-09-19 19:36:21,100531,CANCEL_PAYMENT,102,HxIJZOHfPaEbwobvcAWPgiCve,PiTJiiQjpHIUQhjmNTSHDODnKtSTVktLiZlCWEGBHgwj
1000198,2021-08-22 05:32:01,100794,COMPLETION,106,sVsibd,NjQvEVOXymV SsDwJwUukCTMzMkjSdCgupKgQKKfwtHWwqvXpXCzTOsG
1000199,2021-09-22 06:01:59,100161,SEARCHING,113,cZpOhHtLiCRqsgHs,DDKPDRBPCdvlAHuUmgRupCdAIzXbhGilvXOWleZAINLUvoESiEdDwkLpdk
1000200,2021-08-05 21:45:31,100135,FILTERING,119,sPwKkRftGXCNjYFWhKsufNhyE,PQcgPLEaSLPQfTYTkGHqFoxLdgQQoGnBQMegVLM bnUNdklpAWTfFZgtSedWahvJhlKfSxPsoDjkVEzHdUhLzVghTxILmZpCv
1000201,2021-08-20 06:26:19,100335,FILTERING,137,Jz,AhYmcpbRLjUzGuIzeSClKjBxlkAJk
1000202,2021-08-16 06:29:44,100629,COMPARING,102,QVKuSQrXMikZhy,WcYKUaAAYoPgxqCoqHMETOmGddVFqskUVHUPIooRBGFQOxjtCF paujCcTALAAVKQKlPJdbteRdd
1000203,2021-08-16 13:53:26,100229,COMPLETION,135,pJ,YgGuaVjukdJVRxbMLXkGwGMCotViealLpzuSgz IWvHLlAdLFeF WGzFGjxCfVrqeYYOzMdzlyFkQs
1000204,2021-09-04 21:59:36,100308,FILTERING,103,fqmnFdiQShvuKi,hlSzGfwZ oGXpkaakiVpEwjJJSEhCN  zLhEjIehXGRQRAJfhqVj NJODeySRbtMnsmhzpUkvFRJC
1000205,2021-09-15 09:46:05,100745,FILTERING,122,oLRbEkOl,rsNMcnxvWqfhTJhNTvlNbazRrAyoygCqpdmAll ryzB CnafOaZXDkuAdqyMPcsFGxryZknbJIbDABrDgQgCPiYUoAkDw
1000206,2021-08-05 01:24:38,100074,SEARCHING,126,AxeHPjhwhzOg,"NiVamyCClEMssjDCZWwIQrGBQhjQEvblcQVveKlpoLslZRRghhFcUjwjuCasgZe TMbzMCZP V "
1000207,2021-09-19 01:59:05,100511,FILTERING,141,hIdBVPwIMwLTVeJIWKjFKkX,fTKEzvdqGZHcuMUQtkFoGXKgKlBaOyvbKvmztGepYAGvyOTZFgyP LJKdogsORvsJz
1000208,2021-08-11 04:22:13,100450,COMPARING,115,RqkdPpGiZtTMng,KSOfVTVRcp
1000209,2021-08-09 06:02:11,100119,BROWSE,143,,GURgOEDyaBlECFEQQGKdVognETlCORlfC cZo
1000210,2021-09-16 17:56:16,100397,BROWSE,101,cIjooZXxuTMvYziAxQCF,oefjFTMLjDQVfJkdMhUrQxJQzrzjmVzdEnniabxpCkJR DSSOXgSzxJmMvKbGZsqPuMfhodMfuzzJbMA
1000211,2021-08-12 21:58:53,100004,CANCEL_PAYMENT,124,GlpMEPICRNWUwGQzb,DHzuGDowv LbyVTMhHoxNjAnfHwsCDPNCLQccVzJIymplDfWuZlCieJQKRoHLUTEdrEDHDPeZLaRRPGfu
1000212,2021-08-14 10:33:39,100330,COMPLETION,121,qpQFOeoAcaoEZxUEqzTX,nnsaDeBsFOAwbSAcRzZ QYFhfGUdIUgXbbGSfmRXYCNZqcskPeFbTpaPCoKOMC
1000213,2021-08-16 09:16:44,100739,SEARCHING,120,DtqUrQCuLkCzZQDmQvo,yhmXWOycPTFUSyfCadYI JDIuVckxKJESL
1000214,2021-08-01 21:37:40,100573,LEARNING_COMMITTING,121,BqwigOQZyGPLHeuKDApGc,ZYuOCkwXYslkIdKNu
1000215,2021-08-02 03:35:10,100247,CANCEL_PAYMENT,148,Jq,fhkYVAIyDZdzvJDbqsAKjoBHooqGuFUuTQyTgiyDn
1000216,2021-08-12 04:37:13,100264,COMPLETION,124,RxMqDjzrkBKAMEkgyevrxzTZnND,ZVO MvXUQOtiMlfplrlFTvIEAOTgQRxhrZUfsQwLuMxGLxcTZCsYCvfPbNYGeocYOEfNAmGzVksmGWmxF
1000217,2021-08-14 12:39:23,100424,COMPARING,103,kgYO,VtGPyueHrjcxATlZ
1000218,2021-08-23 15:45:14,100010,FILTERING,136,btke,nuMCTvynGbjWagmeFptKAoDYihCkRJHEIe KmxEYUGMUnUZGXqQnKEl
1000219,2021-09-06 12:37:44,100694,SEARCHING,115,ikWfYKMRcNxdHuBJzWhSb,kNaftEJghZcdwyJbbAlnddqUATWkiTpNmFPTUXQhcf TSZSWTVqskH
1000220,2021-08-11 13:08:24,100805,LEARNING_COMMITTING,112,SYxenHDtItwhICJuASiWVWiZX,vXIYprBBzILzSwVkuiky WQAUh
1000221,2021-08-06 01:22:23,100656,COMPARING,106,pmqVrtQbeSZckUrqpSYU,YlkqogotRibIkoaYRWSzcnSVEcLjMyTKbvzA
1000222,2021-08-16 18:40:57,100831,SEARCHING,141,gnLkd,ElCsQvkujRGxvBARwOkADfT LyvSqhsxAemcQmQ
1000223,2021-09-26 18:35:05,100358,BROWSE,135,KhZLnCrhPvtPZACogjULDGgLQlAx,HCXoqzoHbUHZCDnDjKoHjEvXqdkGOmzxGZBNGocoQ ovDNfoLJYBaRut BQnDT
1000224,2021-09-04 01:02:02,100770,COMPARING,110,mZzVKgEONVxBUyUkvblalpQZPHKN,WbwjXDHgXfmlRPTZ DAXxoWtiKyzfADXaaAsOnGSkgyGkALdjChwlAIjNQdpfFl
1000225,2021-09-06 12:05:06,100943,COMPARING,123,DebSGUpohvKmbwiIn,PknAgAOTPPfelRDnEYLgL DobhwpLuXGuwZGZAdpyxfeduQxifRUWmqWYiNdyTXKW
1000226,2021-09-23 01:32:07,100579,CANCEL_PAYMENT,128,OtWMgQ,jNkWjYAknIuuCJZSFDcHMvcMVfhsPKvngZxIknBxnI
1000227,2021-09-03 20:56:17,100154,COMPLETION,137,wxBHfxiGOM,XydnPrXCrRwaQztxxmXVOjfz QWULKtWLKyABdeyOWQSm FqvbuUeCo QYTLPaKzGtdYAAEaq
1000228,2021-09-18 04:19:17,100729,COMPARING,132,MlruJjeQkVOMpGPzLbOKUqMREG,KXTEDyJAuNykGIQuJzgWwcWYig UjWYEckPGtpMpo Cqt
1000229,2021-09-16 09:16:44,100342,FILTERING,116,RUoGCSEJcGhBwUoEBanQcJorwxwzA,xAYheBYkxUIUdaIFaaINYWjSeFb eOf LHJeJxbWVoZmaKUgTnyLeTYLjydRgIaZfcugZBWRSXHuZEFDtYJQ
1000230,2021-09-09 05:54:39,100730,BROWSE,115,jiGvanBBwRwiKg,fAUXyBcgmC MisBtEWZBMnIlWgxqJahJbTkwDyrhH
1000231,2021-09-05 07:29:57,100702,LEARNING_COMMITTING,137,EnWRcmsSvHmRAqlLFfkkXCVtqcAI,NHtMYyqoColRokTQTkMoGlvLqwKiMrNap
1000232,2021-08-01 08:28:20,100902,FILTERING,110,PwwZlnX,RvJVJrgmlcQEQBQgesCAjyjqGHM JgVwxEFlGOMgC sSMfEzxNEhannovnqCJLvRMr ITZduptDgTtSfHw
1000233,2021-09-14 02:57:52,100154,CANCEL_PAYMENT,128,CyuyK,DPwyyhLBNNgdUvadUvdNfeQXptURNYRlOLulUURbvpFNJTvMCGWwU jpEBP
1000234,2021-08-23 08:31:36,100722,FILTERING,123,zD,ZfRLvZgnDaApggGqzfggXvSzticVVecVaCuwzKeJCrjSfXVrO
1000235,2021-08-15 23:38:32,100413,LEARNING_COMMITTING,111,EfDwtcKFfOq,"YIiktNu AqmUeVHJReRcAoNUIMqldhHiXVQm dNdEgiXmVvwhBPkldswtCVyhbyNhzKGwYNthahWt "
1000236,2021-09-22 12:39:14,100073,COMPLETION,128,oOCDnwjEdLJGfaIglNWQItFwejFlpq,NGiCFSYxXd
1000237,2021-09-26 22:30:26,100319,COMPARING,139,Lr,SezQWsKNzKWhXNItgtwHAvxiFZOBhVffLuygtOZzIImBtfKg TAbzBzUfXxfmWwKgeIIexaNgxLOvrCHleFQKXpoArDJoWPKP
1000238,2021-08-11 21:03:37,100069,SEARCHING,109,QeyvhlcCflmmT,PhSsUtrGnxkZsUVTxXNffRiZRhAwoAsgapQmuOceLgdIdfotBjAUjNowTIWKoqGJrdiCivLKO
1000239,2021-08-13 14:53:00,100391,COMPARING,123,exyMlvWFFoNKoABjhdQIAcvLQz,hFXlUuKAfnwqiYJTsKDggGHABjVWaswMTJD
1000240,2021-09-09 08:47:08,100711,COMPARING,131,gwteAVVEEYtFCmwHywxduidDPQxs,iuLyoeYBIrzOdDCLBIEZSMsknLWunRrRpZkjP
1000241,2021-08-25 05:53:46,100241,COMPARING,123,cPrszdGRDfNH,crP jpxvREJSRahLHJfSemUjIxWyWHwADfMgkUOkpbHxvconKwAEAPJ
1000242,2021-08-01 03:09:35,100030,LEARNING_COMMITTING,113,wMsArbZDyhCZgRXNbPAFMkdd,ybuVIKYGQjUlmIVtLDeBMzxDKuqdtcOePxsIEfNbpagCoATZHizPzzXeUBWhlIsYkKbIDjPGYoywMHbtEMS
1000243,2021-08-02 14:36:01,100233,COMPLETION,112,rcPj,AJDiSKFYnFMPmLXQqMtSYpsLpe
1000244,2021-08-15 13:40:07,100723,BROWSE,147,KLDjZSueKAtBOwFMhugUiwIg,bbNdQLIWMLqLCuIUUBZKgthcOPiFmafLpXUgQQeVTOLBUfkvMXyyDc
1000245,2021-08-14 06:13:06,100798,COMPLETION,147,KyzpiO,MawsfPgOwqfuhIzVmRyvtuIkgxtFstyhUihwaqpsCc
1000246,2021-08-08 12:59:12,100698,LEARNING_COMMITTING,130,xhtnRZpCsO,SCeDwltjoDmMbg ttBkVaWhGD MSNnDLDxOjVTEoOhHPkQygkSBy gbhqjmcYwwcjwCbZPZqJCltqadpkOSqzAo
1000247,2021-08-18 18:43:23,100807,FILTERING,145,xMKevEhawTohmSEyxGXjitUwcFV,ujTnGYWqteEZXIoPoIvfbaWSpOddgPlXufqROcyCoIVALMkGIueObMK fLSFNGnJwoN
1000248,2021-09-19 07:51:45,100824,CANCEL_PAYMENT,134,OxzTCHOAUaXZzR,n gomlWfSSKHRKmhbMdHatIW
1000249,2021-08-08 05:35:35,100411,SEARCHING,112,jwEslOQMhgTvDJeawxE,DCYDEagAefiPelXzNVHJJNU yWnP
1000250,2021-09-03 09:51:29,100847,COMPLETION,139,wqA,MnIiHzUwXEOksbSFdPJ
1000251,2021-08-03 05:14:18,100938,COMPLETION,114,SwZYtGDPzTvxkgXbzv,wXfwlolRQqFJFGvTExIFPoCrwMXNMnpUhSAluHTGJTsiyaxzyktpiiEHvANTzx
1000252,2021-08-16 07:09:22,100492,CANCEL_PAYMENT,130,hmbtmELkCaQkQVPHCrHlJl,MrFDRYkKpidIJYSqJlEONxu
1000253,2021-08-15 05:47:22,100405,CANCEL_PAYMENT,110,,nPjTdBgasUgfViasdEXdWEP
1000254,2021-08-13 23:01:55,100460,COMPLETION,100,zsUXpWVbyAHPfApbSODgeTHfu,kayxRpPrdjboukXxKWblGhexyTJP haAHOWIIIWSgVsyzSvyAXkHioeCEjzjyVXSOZfe
1000255,2021-09-08 10:01:20,100535,SEARCHING,126,XGmzbnOocefklpEaZItPaVqUS," bIjFlIFVHpXUIKKiSqtqUUOyeUhYvsxrzJigfKJoeTCAIqmaNnnrcXsHDFYdeITYw"
1000256,2021-09-11 20:38:32,100445,COMPARING,113,ikeAgvdNZgGtcympDuwyUokNOAPycz,"sUYPqDcygOMPqadGmTnzKKreeOPsJlnUGyurowBaNoLIaMgrJguPwjvdmIF QunmGGEAT "
1000257,2021-09-12 13:15:23,100073,COMPARING,123,OerdohSSFcvocsnPfudYPr,oHbWFznZhtAYHeSKbgEqJWOCXRoztHjFYxVzAbmlMzQWwozIZSOA rsT  lKFwiLntzbNoxSWfdeETwjzQxUIqPsPhcvaBXw
1000258,2021-08-15 08:11:55,100717,FILTERING,105,tfsMMpjFwqTBXbxsYB,XHuPVPlsIEQVbYyEFrtxISTwxAAQntKmsvKgAAYcVRMS
1000259,2021-09-14 01:57:01,100262,COMPLETION,115,PliBYlcAnioqPb,CIALwueWxaxleneSYLYDRbfiFrOtOjiHsYNTGXcUTcuMOaqOLdESAGHysOvAHkgmQkiu GimpRkedZsNj pFMtqmCsunhl
1000260,2021-09-16 03:31:16,100709,CANCEL_PAYMENT,113,GKHogCfP,yUikFwvMHVabaQoYZvRPHjJzmDAzsXrVcccliZDNGVlBkJtstrCxbFjJxnCnBXNKUzNRmphIO
1000261,2021-09-06 22:22:35,100096,FILTERING,128,MgNSNxnNfUeWYhqcItyr,GAvSXZObPohePlFLVahbuHtynaEobYEmgCZcimwkmgecAZEHFI axCkiUlOU zfnpGWvcjmQdjzzmyYIsRKxdqRc
1000262,2021-08-23 02:57:12,100904,FILTERING,102,ShQiKxiMcDDiALvhnHgtTJzagLUSRV,zweiOh agGQLmXOVvjXxltCk
1000263,2021-08-04 03:23:03,100119,BROWSE,145,PyLqwPQouMpvEFTliiTh,sMDzeQ pvRoEjDbI apWlXjTgVNkqcj LmfKtDwUFHGnIdbqLZcjKIoGYqjTYEbQargltkgHEJrbbkneWwNNGMEYmRvjVzOjjVR
1000264,2021-09-08 19:13:49,100402,SEARCHING,116,PJVdFssbIbrGFPXCftQMwxQCA,VVgqNQWhEodmEgBlypikWpbnpxUFhlUUUBPoTBBXrkEAPQgMLidzQNrWwlrJCAfbKnmNAkh ZgbNkmqAkZAhpnRu
1000265,2021-09-20 12:13:52,100347,FILTERING,111,bsciwAIxLuWYYryn,ZOmHyedvLFtjQmDfNdrYAUjTucs
1000266,2021-09-15 11:32:24,100733,COMPARING,116,aeNPPIVoYOevtACeocHfahBtckQ,bNdyzBJleuXXdAQQEcNHNYHrcegqCiataeePwglxhfYWraOZpRKfRarHSyXJgoPYUtVorVAwQtGDK YG
1000267,2021-08-15 12:09:08,100707,CANCEL_PAYMENT,123,eMDtHljhLR,ZxNjLvdoGudQpN
1000268,2021-08-02 00:55:47,100781,FILTERING,143,HNQkmFTUKbNCnprB,iTrrvlSnkefnLsSMBfkDINytGbBQeYvs
1000269,2021-09-06 12:45:37,100447,COMPLETION,135,EQiXEFdNZYndYidNKkM,"xqnJdCpvqjqwFAHlzRGwLVVMoWgIqtIsRRE lakxpUUuXjuZQhricgtWDpFThNpCKWbtpGgFIEBOxx "
1000270,2021-09-12 08:05:28,100709,SEARCHING,102,KPIHFQD,zJPSWThqkBtwYusZApZzLautDwKzDoiKijQICXjPsnZYQmziCpjFYFldqtJrHbzfx WDwiLpmOhkvGzzEIPvsNmEbXHqOuJ
1000271,2021-09-14 18:22:50,100106,LEARNING_COMMITTING,136,VZoNjVmwVPNofyogjoeuKRGw,bnLgcEJBpcwkumOdFKtddQsKXufP
1000272,2021-08-10 10:28:18,100020,COMPARING,121,sCbfKKuADdfmogmxRUhyA,LtKJlQvPGEnDrvOlpOaccBmaw
1000273,2021-08-19 16:30:36,100719,LEARNING_COMMITTING,124,pQulK,x cABKXUCOWafmErvimefKOcXFxyElpShLzLwlJwdDTRsLHYzKOO
1000274,2021-08-17 05:42:58,100216,BROWSE,115,DQwsSnAgxauPtdUWCwLvfMBBuewbT,gFWJqLosyceLJiFGvfcPyOONWCoGROJwDDUqkoiON  HKpGMOloQxjx tUfARQIkxmjbmdWB
1000275,2021-09-04 03:09:32,100544,LEARNING_COMMITTING,111,zUFYldqHyhN,qlLSwPeBTxQeHiHVtKQKElIPbSQISFGmtRGRxkKzMr RrlkWNfURJHfJUdTetiKpLoEDTDWGJYfkNPcZxf
1000276,2021-09-17 15:09:59,100526,COMPARING,128,jDpNdtDgBwoCaXiYFHP,zqFdjdTYJpgHWinRIFCeFPDw
